,datetime,price,signal,action,position,equity,pnl
90,2023-10-27 16:00:00+00:00,1771.6162109375,0,Sem sinal,0,100000.0,0.0
91,2023-10-27 17:00:00+00:00,1762.0458984375,0,Sem sinal,0,100000.0,0.0
92,2023-10-27 18:00:00+00:00,1765.4110107421875,-1,SHORT aberto em 1765.4110107421875 | Stop: 1791.89 | Target: 1712.45,-1,100000.0,0.0
93,2023-10-27 19:00:00+00:00,1773.7847900390625,0,Posição mantida,-1,99976.3957292229,-23.60427077709504
94,2023-10-27 20:00:00+00:00,1781.4351806640625,0,Posição mantida,-1,99955.02454959966,-44.975450400338566
95,2023-10-27 21:00:00+00:00,1780.713134765625,0,Posição mantida,-1,99957.03371945574,-42.96628054425933
96,2023-10-27 22:00:00+00:00,1777.2164306640625,0,Posição mantida,-1,99966.78676913463,-33.21323086537043
97,2023-10-27 23:00:00+00:00,1780.2830810546875,0,Posição mantida,-1,99958.23116427167,-41.768835728330785
98,2023-10-28 00:00:00+00:00,1780.5185546875,0,Posição mantida,-1,99957.57543804994,-42.42456195005517
99,2023-10-28 01:00:00+00:00,1783.3345947265625,0,Posição mantida,-1,99949.74699633659,-50.253003663407455
100,2023-10-28 02:00:00+00:00,1791.92041015625,0,Sem sinal,0,100000.0,0.0
101,2023-10-28 03:00:00+00:00,1789.7677001953125,0,Sem sinal,0,100000.0,0.0
102,2023-10-28 04:00:00+00:00,1790.291748046875,0,Sem sinal,0,100000.0,0.0
103,2023-10-28 05:00:00+00:00,1788.1380615234375,0,Sem sinal,0,100000.0,0.0
104,2023-10-28 06:00:00+00:00,1786.9464111328125,0,Sem sinal,0,100000.0,0.0
105,2023-10-28 07:00:00+00:00,1787.78271484375,0,Sem sinal,0,100000.0,0.0
106,2023-10-28 08:00:00+00:00,1789.01123046875,0,Sem sinal,0,100000.0,0.0
107,2023-10-28 09:00:00+00:00,1789.0093994140625,0,Sem sinal,0,100000.0,0.0
108,2023-10-28 10:00:00+00:00,1790.76953125,0,Sem sinal,0,100000.0,0.0
109,2023-10-28 11:00:00+00:00,1788.294677734375,0,Sem sinal,0,100000.0,0.0
110,2023-10-28 12:00:00+00:00,1780.4718017578125,0,Sem sinal,0,100000.0,0.0
111,2023-10-28 13:00:00+00:00,1787.139404296875,0,Sem sinal,0,100000.0,0.0
112,2023-10-28 14:00:00+00:00,1786.2943115234375,0,Sem sinal,0,100000.0,0.0
113,2023-10-28 15:00:00+00:00,1789.9560546875,0,Sem sinal,0,100000.0,0.0
114,2023-10-28 16:00:00+00:00,1787.029052734375,0,Sem sinal,0,100000.0,0.0
115,2023-10-28 17:00:00+00:00,1785.6385498046875,0,Sem sinal,0,100000.0,0.0
116,2023-10-28 18:00:00+00:00,1784.4456787109375,0,Sem sinal,0,100000.0,0.0
117,2023-10-28 19:00:00+00:00,1777.5550537109375,0,Sem sinal,0,100000.0,0.0
118,2023-10-28 20:00:00+00:00,1779.816650390625,0,Sem sinal,0,100000.0,0.0
119,2023-10-28 21:00:00+00:00,1783.42919921875,0,Sem sinal,0,100000.0,0.0
120,2023-10-28 22:00:00+00:00,1777.5689697265625,0,Sem sinal,0,100000.0,0.0
121,2023-10-28 23:00:00+00:00,1776.547607421875,0,Sem sinal,0,100000.0,0.0
122,2023-10-29 00:00:00+00:00,1778.85595703125,0,Sem sinal,0,100000.0,0.0
123,2023-10-29 01:00:00+00:00,1774.6810302734375,-1,SHORT aberto em 1774.6810302734375 | Stop: 1801.30 | Target: 1721.44,-1,100000.0,0.0
124,2023-10-29 02:00:00+00:00,1777.3065185546875,0,Posição mantida,-1,99992.61385626554,-7.386143734466888
125,2023-10-29 03:00:00+00:00,1775.1820068359375,0,Posição mantida,-1,99998.58894310394,-1.4110568960556957
126,2023-10-29 04:00:00+00:00,1777.871826171875,0,Posição mantida,-1,99991.02636126107,-8.973638738929424
127,2023-10-29 05:00:00+00:00,1776.86669921875,0,Posição mantida,-1,99993.84965415168,-6.150345848322525
128,2023-10-29 06:00:00+00:00,1780.4034423828125,0,Posição mantida,-1,99983.92945112003,-16.070548879967284
129,2023-10-29 07:00:00+00:00,1783.451171875,0,Posição mantida,-1,99975.41244262847,-24.587557371537617
130,2023-10-29 08:00:00+00:00,1788.87353515625,0,Posição mantida,-1,99960.33116762059,-39.66883237940255
131,2023-10-29 09:00:00+00:00,1788.910400390625,0,Posição mantida,-1,99960.22894686597,-39.771053134020626
132,2023-10-29 10:00:00+00:00,1784.361328125,0,Posição mantida,-1,99972.87461429762,-27.125385702386207
133,2023-10-29 11:00:00+00:00,1790.1202392578125,0,Posição mantida,-1,99956.87661463798,-43.123385362024976
134,2023-10-29 12:00:00+00:00,1796.5390625,0,Posição mantida,-1,99939.16627619512,-60.833723804885054
135,2023-10-29 13:00:00+00:00,1792.8096923828125,0,Posição mantida,-1,99949.44064005678,-50.55935994321914
136,2023-10-29 14:00:00+00:00,1795.127197265625,0,Posição mantida,-1,99943.0509241258,-56.94907587420972
137,2023-10-29 15:00:00+00:00,1792.5836181640625,0,Posição mantida,-1,99950.06484576446,-49.93515423554029
138,2023-10-29 16:00:00+00:00,1789.70703125,0,Posição mantida,-1,99958.02105955278,-41.978940447218726
139,2023-10-29 17:00:00+00:00,1797.1124267578125,0,Posição mantida,-1,99937.59044745786,-62.40955254214031
140,2023-10-29 18:00:00+00:00,1796.6778564453125,0,Posição mantida,-1,99938.78472400334,-61.21527599665333
141,2023-10-29 19:00:00+00:00,1793.64306640625,0,Posição mantida,-1,99947.14099898703,-52.85900101296315
142,2023-10-29 20:00:00+00:00,1797.4998779296875,0,Posição mantida,-1,99936.52614963587,-63.47385036412967
143,2023-10-29 21:00:00+00:00,1795.43603515625,0,Posição mantida,-1,99942.20065634082,-57.79934365917505
144,2023-10-29 22:00:00+00:00,1806.1090087890625,0,Sem sinal,0,100000.0,0.0
145,2023-10-29 23:00:00+00:00,1795.319091796875,0,Sem sinal,0,100000.0,0.0
146,2023-10-30 00:00:00+00:00,1793.8011474609375,0,Sem sinal,0,100000.0,0.0
147,2023-10-30 01:00:00+00:00,1793.407470703125,0,Sem sinal,0,100000.0,0.0
148,2023-10-30 02:00:00+00:00,1784.7164306640625,0,Sem sinal,0,100000.0,0.0
149,2023-10-30 03:00:00+00:00,1784.02685546875,0,Sem sinal,0,100000.0,0.0
150,2023-10-30 04:00:00+00:00,1786.4012451171875,0,Sem sinal,0,100000.0,0.0
151,2023-10-30 05:00:00+00:00,1782.6048583984375,0,Sem sinal,0,100000.0,0.0
152,2023-10-30 06:00:00+00:00,1787.2528076171875,0,Sem sinal,0,100000.0,0.0
153,2023-10-30 07:00:00+00:00,1787.84326171875,0,Sem sinal,0,100000.0,0.0
154,2023-10-30 08:00:00+00:00,1820.5904541015625,0,Sem sinal,0,100000.0,0.0
155,2023-10-30 09:00:00+00:00,1818.610595703125,0,Sem sinal,0,100000.0,0.0
156,2023-10-30 10:00:00+00:00,1813.755126953125,0,Sem sinal,0,100000.0,0.0
157,2023-10-30 11:00:00+00:00,1815.789794921875,0,Sem sinal,0,100000.0,0.0
158,2023-10-30 12:00:00+00:00,1809.6673583984375,1,LONG aberto em 1809.6673583984375 | Stop: 1782.52 | Target: 1863.96,1,100000.0,0.0
159,2023-10-30 13:00:00+00:00,1819.0799560546875,0,Posição mantida,1,100026.00643044306,26.00643044305184
160,2023-10-30 14:00:00+00:00,1818.9783935546875,0,Posição mantida,1,100025.72581948014,25.72581948013464
161,2023-10-30 15:00:00+00:00,1819.842041015625,0,Posição mantida,1,100028.1120244833,28.11202448330663
162,2023-10-30 16:00:00+00:00,1813.273681640625,0,Posição mantida,1,100009.9640500931,9.964050093104193
163,2023-10-30 17:00:00+00:00,1798.261474609375,0,Posição mantida,1,99968.4862421369,-31.513757863093627
164,2023-10-30 18:00:00+00:00,1799.7806396484375,0,Posição mantida,1,99972.68360203295,-27.316397967054318
165,2023-10-30 19:00:00+00:00,1803.281005859375,0,Posição mantida,1,99982.35489934262,-17.645100657378563
166,2023-10-30 20:00:00+00:00,1802.1431884765625,0,Posição mantida,1,99979.21117964869,-20.788820351310132
167,2023-10-30 21:00:00+00:00,1812.8907470703125,0,Posição mantida,1,100008.9060253447,8.90602534470153
168,2023-10-30 22:00:00+00:00,1810.2744140625,0,Posição mantida,1,100001.67725759445,1.6772575944556944
169,2023-10-30 23:00:00+00:00,1810.316650390625,0,Posição mantida,1,100001.79395398048,1.7939539804767701
170,2023-10-31 00:00:00+00:00,1813.298095703125,0,Posição mantida,1,100010.0315046515,10.031504651497603
171,2023-10-31 01:00:00+00:00,1811.96044921875,0,Posição mantida,1,100006.33566939711,6.335669397115051
172,2023-10-31 02:00:00+00:00,1804.6094970703125,0,Posição mantida,1,99986.02543913761,-13.974560862393126
173,2023-10-31 03:00:00+00:00,1796.1492919921875,0,Posição mantida,1,99962.65041101749,-37.34958898251206
174,2023-10-31 04:00:00+00:00,1800.6611328125,0,Posição mantida,1,99975.1163506814,-24.883649318591104
175,2023-10-31 05:00:00+00:00,1802.255859375,0,Posição mantida,1,99979.52248243567,-20.47751756432403
176,2023-10-31 06:00:00+00:00,1796.5723876953125,0,Posição mantida,1,99963.81939851445,-36.18060148555146
177,2023-10-31 07:00:00+00:00,1791.0787353515625,0,Posição mantida,1,99948.64077378473,-51.35922621526956
178,2023-10-31 08:00:00+00:00,1801.2169189453125,0,Posição mantida,1,99976.65195370324,-23.34804629676168
179,2023-10-31 09:00:00+00:00,1803.9063720703125,0,Posição mantida,1,99984.08274785588,-15.917252144127536
180,2023-10-31 10:00:00+00:00,1803.0648193359375,0,Posição mantida,1,99981.75758922804,-18.2424107719531
181,2023-10-31 11:00:00+00:00,1810.569580078125,0,Posição mantida,1,100002.49278320544,2.4927832054333354
182,2023-10-31 12:00:00+00:00,1798.8421630859375,0,Posição mantida,1,99970.0906488083,-29.90935119170257
183,2023-10-31 13:00:00+00:00,1793.6834716796875,0,Posição mantida,1,99955.83750061975,-44.1624993802614
184,2023-10-31 14:00:00+00:00,1799.6485595703125,0,Posição mantida,1,99972.31867287203,-27.681327127963563
185,2023-10-31 15:00:00+00:00,1794.05810546875,0,Posição mantida,1,99956.87259081828,-43.127409181711876
186,2023-10-31 16:00:00+00:00,1804.1036376953125,0,Posição mantida,1,99984.62778068769,-15.372219312307367
187,2023-10-31 17:00:00+00:00,1801.7127685546875,0,Posição mantida,1,99978.0219557842,-21.97804421578853
188,2023-10-31 18:00:00+00:00,1809.2962646484375,0,Posição mantida,1,99998.97469071242,-1.0253092875822656
189,2023-10-31 19:00:00+00:00,1809.8604736328125,0,Posição mantida,1,100000.53356555689,0.5335655568927677
190,2023-10-31 20:00:00+00:00,1814.330810546875,0,Posição mantida,1,100012.88483247155,12.884832471544705
191,2023-10-31 21:00:00+00:00,1805.8778076171875,0,Posição mantida,1,99989.52970344615,-10.470296553847792
192,2023-10-31 22:00:00+00:00,1810.5093994140625,0,Posição mantida,1,100002.326507719,2.3265077189937866
193,2023-10-31 23:00:00+00:00,1816.8614501953125,0,Posição mantida,1,100019.87683472183,19.87683472182922
194,2023-11-01 00:00:00+00:00,1818.3912353515625,0,Posição mantida,1,100024.10353735076,24.1035373507692
195,2023-11-01 01:00:00+00:00,1813.805908203125,0,Posição mantida,1,100011.43455946608,11.434559466083627
196,2023-11-01 02:00:00+00:00,1811.595947265625,0,Posição mantida,1,100005.3285728403,5.328572840298529
197,2023-11-01 03:00:00+00:00,1811.380615234375,0,Posição mantida,1,100004.73362363527,4.7336236352679695
198,2023-11-01 04:00:00+00:00,1808.840576171875,0,Posição mantida,1,99997.71565138,-2.2843486199980445
199,2023-11-01 05:00:00+00:00,1800.8043212890625,0,Posição mantida,1,99975.51197166639,-24.488028333612966
200,2023-11-01 06:00:00+00:00,1803.99072265625,0,Posição mantida,1,99984.31580335512,-15.684196644877858
201,2023-11-01 07:00:00+00:00,1805.155517578125,0,Posição mantida,1,99987.53406033608,-12.465939663920956
202,2023-11-01 08:00:00+00:00,1805.8046875,0,Posição mantida,1,99989.32767704377,-10.672322956236657
203,2023-11-01 09:00:00+00:00,1804.967041015625,0,Posição mantida,1,99987.01331114527,-12.986688854719208
204,2023-11-01 10:00:00+00:00,1795.41650390625,0,Posição mantida,1,99960.62576244731,-39.37423755269454
205,2023-11-01 11:00:00+00:00,1800.4957275390625,0,Posição mantida,1,99974.6593460483,-25.340653951707036
206,2023-11-01 12:00:00+00:00,1816.557861328125,0,Posição mantida,1,100019.0380372882,19.038037288204855
207,2023-11-01 13:00:00+00:00,1801.2156982421875,0,Posição mantida,1,99976.64858097532,-23.35141902468141
208,2023-11-01 14:00:00+00:00,1789.22314453125,0,Posição mantida,1,99943.51389007403,-56.48610992597225
209,2023-11-01 15:00:00+00:00,1793.0074462890625,0,Posição mantida,1,99953.96968389783,-46.03031610217856
210,2023-11-01 16:00:00+00:00,1797.7276611328125,0,Posição mantida,1,99967.01134821764,-32.988651782368535
211,2023-11-01 17:00:00+00:00,1805.879150390625,0,Posição mantida,1,99989.53341344686,-10.466586553136148
212,2023-11-01 18:00:00+00:00,1822.83447265625,0,Posição mantida,1,100036.37992970561,36.37992970560444
213,2023-11-01 19:00:00+00:00,1834.3895263671875,0,Posição mantida,1,100068.30583492048,68.30583492048237
214,2023-11-01 20:00:00+00:00,1849.1226806640625,0,Posição mantida,1,100109.01263727424,109.01263727424171
215,2023-11-01 21:00:00+00:00,1846.2386474609375,0,Posição mantida,1,100101.04423029121,101.04423029121179
216,2023-11-01 22:00:00+00:00,1842.758544921875,0,Posição mantida,1,100091.428920265,91.42892026500205
217,2023-11-01 23:00:00+00:00,1846.770751953125,0,Posição mantida,1,100102.5144023914,102.5144023913993
218,2023-11-02 00:00:00+00:00,1848.0467529296875,0,Posição mantida,1,100106.03991488584,106.03991488583819
219,2023-11-02 01:00:00+00:00,1857.0106201171875,0,Posição mantida,1,100130.80653054561,130.8065305456163
220,2023-11-02 02:00:00+00:00,1864.7745361328125,0,Sem sinal,0,100000.0,0.0
221,2023-11-02 03:00:00+00:00,1859.491455078125,0,Sem sinal,0,100000.0,0.0
222,2023-11-02 04:00:00+00:00,1852.5849609375,0,Sem sinal,0,100000.0,0.0
223,2023-11-02 05:00:00+00:00,1837.97119140625,0,Sem sinal,0,100000.0,0.0
224,2023-11-02 06:00:00+00:00,1836.232666015625,0,Sem sinal,0,100000.0,0.0
225,2023-11-02 07:00:00+00:00,1834.1640625,0,Sem sinal,0,100000.0,0.0
226,2023-11-02 08:00:00+00:00,1834.1610107421875,0,Sem sinal,0,100000.0,0.0
227,2023-11-02 09:00:00+00:00,1835.318115234375,0,Sem sinal,0,100000.0,0.0
228,2023-11-02 10:00:00+00:00,1836.6846923828125,0,Sem sinal,0,100000.0,0.0
229,2023-11-02 11:00:00+00:00,1836.880126953125,0,Sem sinal,0,100000.0,0.0
230,2023-11-02 12:00:00+00:00,1837.60205078125,0,Sem sinal,0,100000.0,0.0
231,2023-11-02 13:00:00+00:00,1825.380126953125,0,Sem sinal,0,100000.0,0.0
232,2023-11-02 14:00:00+00:00,1816.8919677734375,0,Sem sinal,0,100000.0,0.0
233,2023-11-02 15:00:00+00:00,1805.2164306640625,0,Sem sinal,0,100000.0,0.0
234,2023-11-02 16:00:00+00:00,1800.218994140625,0,Sem sinal,0,100000.0,0.0
235,2023-11-02 17:00:00+00:00,1805.3411865234375,0,Sem sinal,0,100000.0,0.0
236,2023-11-02 18:00:00+00:00,1807.172119140625,0,Sem sinal,0,100000.0,0.0
237,2023-11-02 19:00:00+00:00,1812.2264404296875,0,Sem sinal,0,100000.0,0.0
238,2023-11-02 20:00:00+00:00,1805.6925048828125,0,Sem sinal,0,100000.0,0.0
239,2023-11-02 21:00:00+00:00,1802.2545166015625,0,Sem sinal,0,100000.0,0.0
240,2023-11-02 22:00:00+00:00,1797.1322021484375,0,Sem sinal,0,100000.0,0.0
241,2023-11-02 23:00:00+00:00,1800.777587890625,0,Sem sinal,0,100000.0,0.0
242,2023-11-03 00:00:00+00:00,1787.168701171875,0,Sem sinal,0,100000.0,0.0
243,2023-11-03 01:00:00+00:00,1790.68017578125,0,Sem sinal,0,100000.0,0.0
244,2023-11-03 02:00:00+00:00,1797.8494873046875,0,Sem sinal,0,100000.0,0.0
245,2023-11-03 03:00:00+00:00,1800.0546875,0,Sem sinal,0,100000.0,0.0
246,2023-11-03 04:00:00+00:00,1790.9444580078125,0,Sem sinal,0,100000.0,0.0
247,2023-11-03 05:00:00+00:00,1799.17431640625,0,Sem sinal,0,100000.0,0.0
248,2023-11-03 06:00:00+00:00,1796.2188720703125,0,Sem sinal,0,100000.0,0.0
249,2023-11-03 07:00:00+00:00,1796.4708251953125,0,Sem sinal,0,100000.0,0.0
250,2023-11-03 08:00:00+00:00,1797.9942626953125,0,Sem sinal,0,100000.0,0.0
251,2023-11-03 09:00:00+00:00,1792.2008056640625,0,Sem sinal,0,100000.0,0.0
252,2023-11-03 10:00:00+00:00,1784.7239990234375,0,Sem sinal,0,100000.0,0.0
253,2023-11-03 11:00:00+00:00,1789.69677734375,0,Sem sinal,0,100000.0,0.0
254,2023-11-03 12:00:00+00:00,1795.7305908203125,0,Sem sinal,0,100000.0,0.0
255,2023-11-03 13:00:00+00:00,1806.822998046875,0,Sem sinal,0,100000.0,0.0
256,2023-11-03 14:00:00+00:00,1807.6241455078125,0,Sem sinal,0,100000.0,0.0
257,2023-11-03 15:00:00+00:00,1808.8214111328125,0,Sem sinal,0,100000.0,0.0
258,2023-11-03 16:00:00+00:00,1813.3983154296875,0,Sem sinal,0,100000.0,0.0
259,2023-11-03 17:00:00+00:00,1802.54052734375,0,Sem sinal,0,100000.0,0.0
260,2023-11-03 18:00:00+00:00,1815.870849609375,0,Sem sinal,0,100000.0,0.0
261,2023-11-03 19:00:00+00:00,1814.3580322265625,0,Sem sinal,0,100000.0,0.0
262,2023-11-03 20:00:00+00:00,1828.972412109375,0,Sem sinal,0,100000.0,0.0
263,2023-11-03 21:00:00+00:00,1829.8975830078125,0,Sem sinal,0,100000.0,0.0
264,2023-11-03 22:00:00+00:00,1831.747314453125,0,Sem sinal,0,100000.0,0.0
265,2023-11-03 23:00:00+00:00,1832.83447265625,0,Sem sinal,0,100000.0,0.0
266,2023-11-04 00:00:00+00:00,1829.4915771484375,0,Sem sinal,0,100000.0,0.0
267,2023-11-04 01:00:00+00:00,1835.1292724609375,0,Sem sinal,0,100000.0,0.0
268,2023-11-04 02:00:00+00:00,1834.5291748046875,0,Sem sinal,0,100000.0,0.0
269,2023-11-04 03:00:00+00:00,1835.0338134765625,0,Sem sinal,0,100000.0,0.0
270,2023-11-04 04:00:00+00:00,1830.5533447265625,0,Sem sinal,0,100000.0,0.0
271,2023-11-04 05:00:00+00:00,1831.262451171875,0,Sem sinal,0,100000.0,0.0
272,2023-11-04 06:00:00+00:00,1832.788330078125,0,Sem sinal,0,100000.0,0.0
273,2023-11-04 07:00:00+00:00,1835.5645751953125,0,Sem sinal,0,100000.0,0.0
274,2023-11-04 08:00:00+00:00,1840.28955078125,0,Sem sinal,0,100000.0,0.0
275,2023-11-04 09:00:00+00:00,1840.212890625,0,Sem sinal,0,100000.0,0.0
